ProductID,ProductName,MerchantID,ClusterID,ClusterLabel,CategoryID,Category,Price,StockQuantity,Description,Rating
15494,intel pentium t4500 dual core 2 core 2.30 ghz processor,73,6303,Intel Pentium Dual-Core Mobile T4500 2.3GHz Tray,2615,CPUs,1249.99,319,"This Intel Pentium T4500 CPU features a dual-core design with two cores clocked at 2.30 GHz, providing a balance of performance and power efficiency for general computing tasks.",3.3
46023,swan sr11050bln tall retro fridge blue,22,46652,Swan SR11050BLN Blue,2623,Fridges,19999.0,205,"This appliance is a compact, single door refrigerator with a retro design and blue finish.",2.6
16131,hewlett packard enterprise dl380p gen8 intel xeon e5 2665 kit,66,6530,HP Intel Xeon E5-2665 2.4GHz Upgrade Tray,2615,CPUs,1095.0,370,"A compact, 1U server featuring Intel Xeon E5-2665 processors, ideal for small business or datacenter environments.",2.5
44352,liebherr ik2764 140cm integrated in column fridge with ice box,301,46232,Liebherr IK 2764 Premium Integrated,2623,Fridges,999.99,293,"This Liebherr IK2764 140cm refrigerator is designed to seamlessly integrate into your kitchen, featuring a compact size and convenient ice box functionality.",4.4
33465,hotpoint active care free standing washing machine in graphite,31,42407,Hotpoint NM11 946 GC A UK,2620,Washing Machines,249.99,318,"A 2 sentence technical description of the Hotpoint Active Care Free Standing Washing Machine in Graphite, featuring advanced cleaning technology and energy-efficient design.",2.3
44062,tall larder fridge,347,46191,Beko TL577APW White,2623,Fridges,1999.0,204,"A tall, compact larder fridge designed to store dry goods and provisions in a convenient and accessible manner.",4.8
41560,caple caff207bk american style fridge freezer ice water black,301,44873,Caple CAFF207BK Black,2622,Fridge Freezers,599.99,481,"This American-style refrigerator features a sleek black finish, perfect for blending into any kitchen decor, with ample storage space and convenient ice and water dispensing capabilities.",3.1
43839,beko ur584apw cooling fs fridge static white,4,46160,Beko UR584APW White,2623,Fridges,199.99,57,"This Beko UR584APW Cooling FS Fridge features a static white finish, providing a modern aesthetic, and is designed to maintain optimal temperatures for fresh produce.",4.4
40339,smeg ukc7172np1 ukc7172np 54cm wide frost free 50 50 integrated upright in column fridge freezer white,6,44512,Smeg UKC7172NP Integrated,2622,Fridge Freezers,599.99,38,"A compact, 54cm-wide integrated fridge freezer featuring frost-free technology and a modern design.",2.9
11181,panasonic tx55fz952b 55 uhd premium 4k pro smart oled tv thx display,131,4511,Panasonic TX-55FZ952B,2614,TVs,599.99,152,"The Panasonic TX55FZ952B features THX Display technology for enhanced contrast and color accuracy, providing a premium viewing experience with 4K UHD resolution.",3.4
22187,olympus om d e m10 mark iii compact system camera silver,3,38960,Olympus OM-D E-M10 Mark III,2617,Digital Cameras,499.99,424,"The Olympus OM-D E-M10 Mark III is a compact mirrorless system camera with a 16.1MP Micro Four Thirds sensor and 4K video capabilities, featuring a durable magnesium alloy body and 5-axis image stabilization.",4.4
36609,indesit dzaa50 freezer,179,43628,Indesit DZAA50 White,2621,Freezers,299.99,206,"The Indesit DZA A50 freezer is a compact, energy-efficient appliance featuring fast freezing technology and easy-to-use controls.",2.6
37929,siemens ki34np60gb integrated fridge freezer frost frost selfclose hinge,131,44102,Siemens KI34NP60GB Integrated,2622,Fridge Freezers,999.99,478,"This appliance features a frost-free system, integrated fridge and freezer compartments, self-closing doors with hinges, making it an efficient and convenient household storage solution.",4.0
26279,whirlpool gusto microwave black,17,40442,Whirlpool GT 285 BL Black,2618,Microwaves,99.99,304,"This Whirlpool Gusto microwave features a sleek black finish, providing convenient and fast reheating capabilities for perfect results every time.",3.6
21532,nikon coolpix p900 digital camera,250,38883,Nikon CoolPix P900,2617,Digital Cameras,599.99,49,The Nikon CoolPix P900 is a high-resolution digital camera featuring a 16.35 megapixel sensor and a 24-2000mm zoom lens.,3.1
43632,lec tl55144w larder fridge,129,46135,Lec TL55144W White,2623,Fridges,199.99,231,"The LEC TL55144W Larder Fridge is a compact, energy-efficient unit designed to provide secure storage for perishable food items in commercial kitchens.",4.6
37045,indesit tzaa 10 uk.1.1 undercounter freezer white,7,43869,Indesit TZAA 10.1 White,2621,Freezers,120.0,461,"This is an under-counter refrigerator freezer designed for compact kitchen spaces, ideal for storing frozen foods and keeping them at a consistent low temperature.",3.7
1132,nokia 130 mobile phone in red,31,110,Nokia 130,2612,Mobile Phones,39.99,12,"The Nokia 130 mobile phone in red is a basic, feature-rich device with a durable design and extended battery life.",4.5
14382,intel xeon e3 1245v6 processor 3.7 ghz box 8 mb smart cache,14,5940,Intel Xeon E3-1245 V6 3.7GHz Box,2615,CPUs,429.0,141,A high-performance Intel Xeon E3-1245V6 processor features a 3.7 GHz clock speed and an 8 MB smart cache.,2.9
23512,sony alpha a7 iii 50mm f1.8 fe lens,266,39332,Sony Alpha 7 III + 50mm F1.8,2617,Digital Cameras,999.99,140,"A compact and lightweight 50mm f/1.8 standard zoom lens designed for the Sony Alpha A7 III mirrorless camera system, ideal for everyday photography.",2.8
46134,smeg single door refrigerator fab28rb1 white,314,46690,Smeg FAB28RB1 White,2623,Fridges,999.99,415,"The Smeg single door refrigerator is a compact, all-in-one appliance that combines a 28cm wide refrigeration unit with a sleek, white cabinet design.",4.1
23230,nikon d5600 af s dx 18 105 vr,41,39189,Nikon D5600 + 18-105mm VR,2617,Digital Cameras,599.99,375,"This Nikon D5600 AF-S DX 18-105mm VR lens offers a versatile 3.31x zoom range and image stabilization for reduced camera shake, ideal for capturing high-quality images in various lighting conditions.",3.8
27296,hotpoint sial11010p 45cm aquarius slimline dishwasher in white a aa,128,40577,Hotpoint SIAL11010P White,2619,Dishwashers,400.0,281,"This 45cm compact dishwasher features advanced AquaSphere technology for efficient water distribution, ensuring optimal cleaning results.",3.2
36128,bosch gsv24vw31g upright single door freezer white,294,43480,Bosch GSV24VW31G White,2621,Freezers,299.99,486,"This Bosch GSV24VW31G Upright Single Door Freezer features a compact design with advanced temperature control, ideal for small kitchens or home offices.",2.0
2752,brand new kazam trooper x5.5 sim free smartphone black kazamtrooperx55,39,655,Kazam Trooper X5.5 Dual SIM,2612,Mobile Phones,599.99,133,"The Kazam Trooper X5.5 is a high-performance, sim-free smartphone featuring a sleek black design and advanced features for optimal mobile experience.",3.0
24339,samsung ms23f301eaw,134,39712,Samsung MS23F301EAW White,2618,Microwaves,999.99,101,"The Samsung MS23F301EAW is a 24-inch Full HD Monitor featuring a slim and energy-efficient design, delivering crisp visuals and improved productivity.",4.8
34438,washer dryer,347,42880,Hoover WDWFT 4138AH-80,2620,Washing Machines,199.99,496,"The washer dryer is an electric appliance that uses hot water to clean clothing and then dries them using heat, resulting in sanitized garments.",2.2
743,lg g7 thinq lmg710em 6.1 4g 4gb 64gb 3000mah black,11,54,LG G7 ThinQ,2612,Mobile Phones,599.99,301,"This LG G7 Thinq smartphone features a 6.1-inch display, 4GB of RAM, and 64GB of internal storage, powered by a 3000mAh battery.",4.3
42623,haier a2fe735cxj frost free stainless steel fridge freezer,137,45359,Haier A2FE735CXJ Stainless Steel,2622,Fridge Freezers,999.99,145,"A compact, frost-free, and energy-efficient refrigerator and freezer unit with advanced stainless steel design.",2.8
33164,hotpoint wmxtf742k 7kg 1400rpm freestanding washing machine black,6,42320,Hotpoint WMXTF742K,2620,Washing Machines,139.99,6,"A 2.5 kg capacity, 1400 RPM, freestanding washing machine with a stainless steel tub and various wash cycle options, ideal for heavy-duty laundry needs.",2.1
45680,bosch kil42af30,119,46538,Bosch KIL42AF30 Integrated,2623,Fridges,0.0,444,The Bosch Kil 42AF30 is a 42-inch gas range with a stainless steel exterior and a six-burner cooktop featuring electronic ignition.,2.4
27741,bosch spv69t00gb serie 6 45cm fully integrated,294,40654,Bosch SPV69T00GB Integrated,2619,Dishwashers,199.99,439,The Bosch SPV69T00GB Serie 6 45cm fully integrated blender features advanced technologies for effortless blending and precise control.,2.7
36504,390litre chest freezer class a white,123,43590,Hotpoint CS1A400HFMFAUK White,2621,Freezers,390.0,329,"A 390litre chest freezer features a high-capacity storage solution and a Class A rating for reliable performance, making it ideal for commercial or industrial use.",3.8
35620,hisense fv105d4bw2 freestanding under counter freezer white,15,43379,Hisense FV105D4BW2 White,2621,Freezers,599.99,376,"This Hisense FV105D4BW2 freestanding under-counter freezer features a sleek white design, perfect for adding modern style to any kitchen.",5.0
27332,smeg di410t 45cm fully integrated dishwasher,301,40583,Smeg DI410T Integrated Integrated,2619,Dishwashers,599.0,293,"The Smeg Di 410T is a high-performance, fully-integrated 45cm dishwasher featuring advanced sensor technology and quiet operation for efficient cleaning.",4.4
513,sony xperia xz1 smartphone,30,31,Sony Xperia XZ1,2612,Mobile Phones,599.99,466,"The Sony Xperia XZ1 is a compact Android smartphone featuring a 5-inch Full HD display and a dual-lens camera, boasting impressive low-light photography capabilities.",4.5
27910,hotpoint siuf32120x/siuf32120x,98,40687,Hotpoint SIUF22111G Grey,2619,Dishwashers,99.99,373,The Hotpoint SiUF32120X/SIUF32120X is a 30-inch wide electric cooktop with 5 independent burners and a 10-year warranty.,3.2
2562,samsung galaxy s6 edge g928f 32gb lte,2,572,Samsung Galaxy S6 Edge Plus 32GB,2612,Mobile Phones,599.99,209,"This device features a 5.5-inch Super AMOLED display, an octa-core processor, and supports LTE connectivity for fast data speeds.",4.4
42909,bosch serie 2 kgn34nl30g stainless steel look,186,45599,Bosch KGN34NL30G Stainless Steel,2622,Fridge Freezers,399.99,110,The Bosch Serie 2 KGN34NL30G features a stainless steel look and provides efficient performance for various household tasks.,2.8
28783,gorenje gi66160s geschirrsp ler integrierbar,119,40956,Gorenje GI66160S Stainless Steel,2619,Dishwashers,199.99,441,This integrated dishwasher is designed to efficiently clean dishes and utensils with the help of advanced steam cleaning technology.,4.4
28020,belling fdw150 full size dishwasher silver,7,40713,Belling FDW150 Silver,2619,Dishwashers,599.99,167,"The Belling FDW150 is a full-size, high-capacity dishwasher featuring a sleek silver finish and advanced cleaning technology for efficient washing and sanitizing.",3.2
21103,canon powershot sx730 hs digital compact camera wi fi nfc,249,38849,Canon PowerShot SX730 HS,2617,Digital Cameras,399.99,271,"The Canon Powershot SX730 HS Digital Compact Camera with Wi-Fi and NFC features a high-quality image sensor, allowing for exceptional photo capture capabilities.",3.2
42035,ice king ff115ap2 116cm tall top mount fridge freezer in white a,125,45048,Iceking FF115AP White,2622,Fridge Freezers,999.99,325,"This is a compact, top-mount refrigerator and freezer unit featuring a slender design, ideal for small spaces, with a sleek white finish.",3.1
39301,indesit ib5050a1d integrated fridge freezer 1 77m 50 50 split a rated,128,44302,Indesit IB5050A1D Integrated,2622,Fridge Freezers,477.0,259,"This is an Indesit IB5050A1D Integrated Fridge Freezer with a capacity of 177L, designed for compact spaces.",2.8
16540,ibm intel xeon e5 2660 2.2ghz 20mb l3 processor,66,6697,IBM Intel Xeon E5-2660 2.2GHz Upgrade Tray,2615,CPUs,1500.0,357,"This IBM Intel Xeon E5-2660 2.2GHz 20MB L3 processor is a high-performance server-class CPU, offering excellent multitasking capabilities and energy efficiency.",3.0
43193,siemens k hl gefrier kombination edelstahl look kg39eal43 eek a,298,45905,Siemens KG39EAL43 Stainless Steel,2622,Fridge Freezers,999.99,31,"A high-quality, stainless steel refrigerator combination with advanced features for energy efficiency and optimal storage.",3.4
17358,hewlett packard enterprise amd opteron 6172 2.1ghz 12mb l3 box processor,64,7375,HP AMD Opteron 6172 2.1GHz Socket G34 6400MHz bus Upgrade Tray,2615,CPUs,2.1,473,"A Hewlett Packard Enterprise AMD Opteron 6172 2.1GHz 12MB L3 box processor is a high-performance server processor, providing reliable and efficient computing capabilities.",4.0
22572,panasonic lumix gx9 digital camera with 12 32mm f3.5 5.6 mega ois g lens,88,39021,Panasonic Lumix DC-GX9 + 12-32mm OIS,2617,Digital Cameras,499.99,482,"This Panasonic Lumix GX9 digital camera features a 12-32mm f/3.5-5.6 Mega OIS G lens, providing versatile zoom capabilities and optical image stabilization for sharp images.",3.7
594,doro 6515 secure 580 3g sim free mobile phone white,17,39,Doro Secure 580,2612,Mobile Phones,99.0,2,"The Doro 6515 Secure is a 3G SIM-free mobile phone with a simple design and easy-to-use interface, ideal for basic phone needs.",4.9
17100,intel xeon processor e5 2690 20m cache 2.90 ghz 8.00 gt/s qpi 2.9ghz 20mb l3,64,7105,Intel Xeon E5-2690 2.9GHz Tray,2615,CPUs,8.0,178,"A high-performance Intel Xeon E5-2690 processor featuring 20MB of L3 cache, a 2.90 GHz clock speed and 8.00 GT/s QPI, ideal for demanding server and datacenter applications.",2.1
39107,beko asl141 american style fridge freezer white,4,44267,Beko ASL141W White,2622,Fridge Freezers,599.99,265,"This Beko ASL141 American-style fridge freezer features a sleek white finish and provides ample storage space for keeping food fresh, with advanced cooling technology to maintain optimal temperatures.",3.3
874,xperia xz premium black,4,71,Sony Xperia XZ Premium,2612,Mobile Phones,999.99,329,"The Xperia XZ Premium Black is a high-end smartphone featuring a 5.2-inch screen, 19MP camera, and a long-lasting 3600mAh battery.",4.8
46432,angebot bauknecht kvie 4885 a einbau k hlschrank 90er nische,300,46827,Bauknecht KVIE 4885 A+++ Integrated,2623,Fridges,0.0,98,"This is a 90s era wall-mounted closet for the Kwie 4885 cabinet, designed to provide additional storage and organization in small spaces.",2.2
30387,blomberg lwf29441w 9kg 1400 spin washing machine white a rated,133,41880,Blomberg LWF29441,2620,Washing Machines,1400.0,475,"A 9kg, 1400rpm, A-rated, white, 2-wash-cycle, single tub capacity, compact freestanding washing machine with advanced wash technology and quiet operation.",4.8
28788,gorenje geschirrsp ler 45cm vollintegrierbar gv55110,298,40958,Gorenje GV55110 Integrated,2619,Dishwashers,49.99,1,The Gorenje Geschirrspüler 45cm Vollintegrierbar GV55110 is a 45cm integrated dishwasher with advanced features and energy-efficient technology.,2.8
36815,bosch einbau gefrierschrank/schleppt r technik gid18a30,298,43715,Bosch GID18A30 Integrated,2621,Freezers,999.99,127,"This is a compact, portable freezer with advanced technology and sleek design, ideal for small spaces and on-the-go use.",3.2
